accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
6576,Bangalore,Karnataka,13.076281,77.521456,2023-08-05,2:00,2,Saturday,1,rural,5,0,fog,low,37,low,drunk driving,major,3,0,0,None,0.45
6583,Bangalore,Karnataka,12.813278,77.580033,2022-10-17,13:00,13,Monday,0,rural,1,1,fog,low,36,low,weather,major,3,1,0,None,0.45
6590,Bangalore,Karnataka,13.118889,77.528002,2023-07-30,16:00,16,Sunday,1,rural,4,0,clear,high,18,medium,drunk driving,minor,2,1,0,None,0.1
6593,Bangalore,Karnataka,12.958002,77.559219,2022-07-06,19:00,19,Wednesday,0,rural,4,1,clear,high,38,low,overspeeding,major,3,1,1,None,0.25
6595,Bangalore,Karnataka,13.143661,77.638985,2022-06-12,23:00,23,Sunday,1,urban,4,0,clear,high,39,high,distraction,minor,1,1,0,None,0.3
6599,Bangalore,Karnataka,13.114478,77.720124,2022-03-12,2:00,2,Saturday,1,rural,6,0,clear,high,35,low,poor road,fatal,1,1,0,None,0.3
6601,Bangalore,Karnataka,12.91826,77.734578,2024-12-02,16:00,16,Monday,0,rural,5,1,clear,high,34,low,distraction,minor,1,1,0,None,0.1
6606,Bangalore,Karnataka,13.173459,77.580472,2022-04-18,3:00,3,Monday,0,highway,4,1,clear,high,27,low,overspeeding,major,4,4,0,None,0.1
6619,Bangalore,Karnataka,12.80588,77.570293,2023-10-09,3:00,3,Monday,0,urban,2,1,clear,high,29,high,poor road,minor,5,1,0,None,0.3
6620,Bangalore,Karnataka,13.085959,77.546887,2024-05-30,5:00,5,Thursday,0,highway,3,1,fog,low,22,low,weather,minor,4,4,0,None,0.45
6625,Bangalore,Karnataka,12.833012,77.788842,2024-09-16,12:00,12,Monday,0,urban,5,0,fog,low,24,medium,weather,major,3,0,0,None,0.45
6628,Bangalore,Karnataka,13.087644,77.420467,2022-12-01,17:00,17,Thursday,0,rural,2,0,clear,high,37,high,drunk driving,fatal,5,5,1,None,0.65
6634,Bangalore,Karnataka,12.902662,77.619403,2023-07-07,19:00,19,Friday,0,highway,4,0,clear,high,29,high,distraction,major,4,2,1,None,0.45
6654,Bangalore,Karnataka,12.8946,77.506568,2024-03-17,17:00,17,Sunday,1,urban,4,1,rain,medium,39,high,poor road,major,2,0,1,None,0.6
6655,Bangalore,Karnataka,12.966909,77.750854,2022-10-15,9:00,9,Saturday,1,urban,5,1,clear,high,22,high,overspeeding,fatal,1,1,1,None,0.65
6657,Bangalore,Karnataka,12.808581,77.698705,2024-01-27,1:00,1,Saturday,1,highway,3,0,rain,medium,25,low,poor road,major,1,1,0,None,0.25
6660,Bangalore,Karnataka,13.119388,77.664511,2024-08-31,6:00,6,Saturday,1,urban,1,1,rain,medium,22,low,weather,minor,2,2,0,None,0.25
6663,Bangalore,Karnataka,13.085919,77.482418,2022-04-09,6:00,6,Saturday,1,urban,2,1,rain,low,24,low,distraction,minor,5,0,0,None,0.45
6680,Bangalore,Karnataka,13.132889,77.669733,2025-03-31,11:00,11,Monday,0,highway,1,0,fog,low,31,low,overspeeding,fatal,2,2,0,None,0.65
6686,Bangalore,Karnataka,13.031929,77.562602,2023-01-25,14:00,14,Wednesday,0,urban,6,0,clear,high,36,medium,weather,minor,4,2,0,None,0.1
6703,Bangalore,Karnataka,12.844138,77.747121,2022-07-26,3:00,3,Tuesday,0,rural,2,1,rain,low,33,high,distraction,fatal,1,1,0,None,0.85
6709,Bangalore,Karnataka,13.090375,77.785413,2023-05-19,8:00,8,Friday,0,highway,1,0,fog,low,25,medium,distraction,major,3,2,1,None,0.6
6716,Bangalore,Karnataka,13.05636,77.775272,2023-12-24,0:00,0,Sunday,1,urban,1,0,fog,low,37,low,distraction,minor,1,1,0,None,0.45
6719,Bangalore,Karnataka,12.975927,77.636795,2022-12-30,9:00,9,Friday,0,urban,6,1,clear,high,18,medium,overspeeding,major,5,4,1,None,0.25
6724,Bangalore,Karnataka,12.932065,77.72777,2024-07-04,4:00,4,Thursday,0,rural,4,1,rain,low,19,low,weather,major,1,0,0,None,0.45
6725,Bangalore,Karnataka,13.119475,77.536304,2024-07-03,21:00,21,Wednesday,0,rural,2,0,rain,low,22,medium,poor road,minor,1,1,0,None,0.45
6732,Bangalore,Karnataka,12.858131,77.550037,2022-01-27,23:00,23,Thursday,0,urban,2,0,fog,low,19,low,drunk driving,minor,3,1,0,None,0.45
6734,Bangalore,Karnataka,13.049569,77.652986,2022-05-11,10:00,10,Wednesday,0,rural,1,0,rain,low,21,high,overspeeding,minor,1,0,1,None,0.8
6735,Bangalore,Karnataka,12.940778,77.653082,2023-01-14,13:00,13,Saturday,1,highway,5,1,fog,low,21,high,weather,minor,4,2,0,None,0.65
6737,Bangalore,Karnataka,12.964022,77.787829,2022-09-05,21:00,21,Monday,0,urban,5,0,clear,high,34,low,overspeeding,minor,5,2,0,None,0.1
6741,Bangalore,Karnataka,13.033555,77.669491,2022-02-10,2:00,2,Thursday,0,urban,2,0,rain,low,19,low,poor road,major,4,3,0,None,0.45
6754,Bangalore,Karnataka,12.835475,77.623308,2022-09-05,20:00,20,Monday,0,urban,5,1,rain,medium,31,low,weather,minor,2,1,0,None,0.25
6765,Bangalore,Karnataka,12.819297,77.652521,2023-12-07,9:00,9,Thursday,0,highway,1,0,clear,high,39,high,weather,minor,1,0,1,None,0.45
6770,Bangalore,Karnataka,12.893993,77.533842,2022-05-26,21:00,21,Thursday,0,highway,1,0,rain,low,24,high,poor road,minor,3,1,0,None,0.65
6777,Bangalore,Karnataka,12.829561,77.635421,2025-04-13,3:00,3,Sunday,1,highway,2,1,fog,low,26,low,weather,major,2,2,0,None,0.45
6783,Bangalore,Karnataka,12.978938,77.707214,2023-09-11,6:00,6,Monday,0,highway,6,1,rain,medium,25,medium,weather,minor,5,2,0,None,0.25
6784,Bangalore,Karnataka,13.120035,77.711499,2022-03-06,6:00,6,Sunday,1,rural,4,0,fog,low,15,low,poor road,major,3,3,0,None,0.45
6788,Bangalore,Karnataka,13.076612,77.766262,2024-02-14,18:00,18,Wednesday,0,rural,2,0,rain,medium,20,high,poor road,fatal,1,1,1,None,0.8
6806,Bangalore,Karnataka,13.183904,77.482959,2023-09-10,23:00,23,Sunday,1,rural,2,1,rain,medium,31,low,overspeeding,minor,5,3,0,None,0.25
6812,Bangalore,Karnataka,12.99879,77.579129,2025-04-08,6:00,6,Tuesday,0,urban,3,0,clear,high,22,low,weather,minor,3,1,0,None,0.1
6813,Bangalore,Karnataka,12.809936,77.730812,2025-02-08,15:00,15,Saturday,1,urban,3,0,rain,low,20,low,distraction,minor,4,1,0,None,0.45
6814,Bangalore,Karnataka,12.990367,77.498045,2023-02-20,0:00,0,Monday,0,highway,3,1,rain,medium,34,low,overspeeding,major,3,3,0,None,0.25
6827,Bangalore,Karnataka,12.921531,77.509553,2024-02-12,2:00,2,Monday,0,urban,2,1,clear,high,23,low,drunk driving,major,2,1,0,None,0.1
6829,Bangalore,Karnataka,12.868963,77.698686,2022-10-22,8:00,8,Saturday,1,rural,1,0,rain,medium,17,medium,poor road,minor,4,0,1,None,0.4
6835,Bangalore,Karnataka,12.835275,77.611882,2023-08-16,14:00,14,Wednesday,0,rural,2,1,clear,high,29,medium,drunk driving,major,2,1,0,None,0.1
6839,Bangalore,Karnataka,13.132387,77.562052,2024-05-16,2:00,2,Thursday,0,highway,1,1,clear,high,18,medium,overspeeding,major,4,3,0,None,0.1
6843,Bangalore,Karnataka,12.83009,77.583718,2023-11-21,12:00,12,Tuesday,0,rural,6,1,rain,low,16,medium,distraction,fatal,3,3,0,None,0.65
6845,Bangalore,Karnataka,13.043627,77.643548,2024-07-10,16:00,16,Wednesday,0,highway,3,1,rain,low,16,medium,drunk driving,minor,4,0,0,None,0.45
6846,Bangalore,Karnataka,12.96412,77.739616,2025-03-23,10:00,10,Sunday,1,highway,2,1,fog,low,17,high,poor road,minor,3,1,1,None,0.8
6851,Bangalore,Karnataka,13.07618,77.664815,2024-05-22,22:00,22,Wednesday,0,highway,1,1,rain,low,21,low,drunk driving,minor,4,1,0,None,0.45
6852,Bangalore,Karnataka,12.962161,77.553513,2022-10-20,3:00,3,Thursday,0,rural,4,0,rain,medium,39,low,drunk driving,fatal,3,3,0,None,0.45
6860,Bangalore,Karnataka,13.013665,77.482165,2024-07-03,14:00,14,Wednesday,0,urban,2,0,rain,low,27,medium,poor road,fatal,3,3,0,None,0.65
6868,Bangalore,Karnataka,12.841256,77.702805,2024-07-17,19:00,19,Wednesday,0,highway,2,1,clear,high,27,medium,overspeeding,minor,5,4,1,None,0.25
6874,Bangalore,Karnataka,13.132975,77.559549,2025-02-14,0:00,0,Friday,0,urban,4,1,rain,low,21,low,distraction,minor,4,0,0,None,0.45
6875,Bangalore,Karnataka,13.020021,77.60037,2024-02-03,16:00,16,Saturday,1,urban,2,0,fog,low,34,medium,overspeeding,major,2,1,0,None,0.45
6882,Bangalore,Karnataka,13.198297,77.619739,2023-10-29,5:00,5,Sunday,1,highway,6,1,clear,high,33,medium,poor road,minor,5,0,0,None,0.1
6886,Bangalore,Karnataka,13.079244,77.714695,2024-11-20,2:00,2,Wednesday,0,rural,4,1,clear,high,31,low,weather,major,5,4,0,None,0.1
6910,Bangalore,Karnataka,12.869448,77.668809,2024-02-12,5:00,5,Monday,0,highway,5,1,clear,high,17,low,overspeeding,major,2,1,0,None,0.1
6921,Bangalore,Karnataka,13.137182,77.614587,2023-06-01,9:00,9,Thursday,0,highway,6,1,rain,medium,19,high,poor road,minor,1,1,1,None,0.6
6930,Bangalore,Karnataka,13.069009,77.721144,2024-09-14,9:00,9,Saturday,1,highway,1,1,fog,low,18,high,weather,minor,5,3,1,None,0.8
6935,Bangalore,Karnataka,13.142821,77.565931,2023-11-17,8:00,8,Friday,0,highway,2,0,rain,medium,19,medium,distraction,major,3,0,1,None,0.4
6939,Bangalore,Karnataka,13.008459,77.457304,2022-04-06,14:00,14,Wednesday,0,rural,6,1,rain,medium,30,medium,overspeeding,minor,4,3,0,None,0.25
6940,Bangalore,Karnataka,13.113175,77.777293,2024-09-05,19:00,19,Thursday,0,rural,3,0,fog,low,36,low,weather,minor,3,0,1,None,0.6
6941,Bangalore,Karnataka,12.961601,77.518845,2022-10-15,23:00,23,Saturday,1,highway,1,1,clear,high,17,high,drunk driving,major,1,1,0,None,0.3
6950,Bangalore,Karnataka,13.138699,77.612612,2022-05-26,5:00,5,Thursday,0,urban,5,0,clear,high,40,high,overspeeding,minor,5,5,0,None,0.3
6954,Bangalore,Karnataka,13.039622,77.48179,2022-02-03,17:00,17,Thursday,0,urban,4,1,clear,high,23,medium,distraction,major,5,0,1,None,0.25
6969,Bangalore,Karnataka,13.142791,77.409793,2023-02-22,16:00,16,Wednesday,0,rural,5,0,fog,low,17,low,distraction,fatal,5,5,0,None,0.65
6976,Bangalore,Karnataka,13.152579,77.591621,2024-12-10,18:00,18,Tuesday,0,rural,3,1,rain,medium,37,medium,poor road,minor,4,3,1,None,0.4
6984,Bangalore,Karnataka,13.082609,77.555101,2022-05-08,15:00,15,Sunday,1,urban,1,0,fog,low,19,medium,poor road,major,5,5,0,None,0.45
6988,Bangalore,Karnataka,13.06401,77.610355,2022-05-04,17:00,17,Wednesday,0,urban,5,1,fog,low,18,high,overspeeding,major,4,0,1,None,0.8
6993,Bangalore,Karnataka,12.980903,77.583321,2022-04-27,12:00,12,Wednesday,0,highway,1,0,rain,low,20,low,drunk driving,major,2,1,0,None,0.45
6999,Bangalore,Karnataka,12.839113,77.485607,2024-11-15,7:00,7,Friday,0,rural,5,0,fog,low,34,high,distraction,minor,3,1,0,None,0.65
7000,Bangalore,Karnataka,13.15327,77.789711,2024-06-20,4:00,4,Thursday,0,urban,2,1,rain,low,39,low,distraction,major,2,0,0,None,0.45
7011,Bangalore,Karnataka,13.113053,77.500373,2023-03-19,18:00,18,Sunday,1,rural,3,1,rain,low,19,high,weather,major,2,0,1,None,0.8
7015,Bangalore,Karnataka,13.187822,77.747417,2023-11-01,12:00,12,Wednesday,0,rural,1,0,rain,low,28,low,weather,fatal,1,1,0,None,0.65
7019,Bangalore,Karnataka,12.861075,77.685992,2023-08-21,2:00,2,Monday,0,highway,2,0,fog,low,28,low,drunk driving,minor,2,0,0,None,0.45
7039,Bangalore,Karnataka,13.04635,77.415846,2023-10-20,20:00,20,Friday,0,urban,5,1,fog,low,34,medium,overspeeding,minor,3,3,0,None,0.45
7059,Bangalore,Karnataka,13.064293,77.641857,2022-10-10,3:00,3,Monday,0,urban,4,1,rain,low,25,low,distraction,minor,3,1,0,None,0.45
7074,Bangalore,Karnataka,13.028042,77.653515,2022-08-15,16:00,16,Monday,0,urban,5,1,clear,high,18,high,distraction,minor,3,3,0,None,0.3
7078,Bangalore,Karnataka,12.862,77.795912,2022-07-23,20:00,20,Saturday,1,rural,3,0,clear,high,40,low,overspeeding,minor,3,3,0,None,0.1
7097,Bangalore,Karnataka,13.145762,77.571723,2022-01-09,20:00,20,Sunday,1,rural,5,0,rain,medium,32,low,overspeeding,minor,5,3,0,None,0.25
7112,Bangalore,Karnataka,13.165971,77.561027,2022-06-01,11:00,11,Wednesday,0,urban,4,0,rain,low,30,low,drunk driving,minor,2,2,0,None,0.45
7117,Bangalore,Karnataka,13.156988,77.587453,2023-03-13,17:00,17,Monday,0,rural,1,0,rain,medium,39,high,drunk driving,major,3,0,1,None,0.6
7126,Bangalore,Karnataka,13.115896,77.537712,2024-11-19,11:00,11,Tuesday,0,urban,6,1,clear,high,30,high,drunk driving,major,2,0,0,None,0.3
7132,Bangalore,Karnataka,12.929303,77.592485,2023-11-19,22:00,22,Sunday,1,urban,1,1,rain,medium,35,medium,weather,minor,3,1,0,None,0.25
7136,Bangalore,Karnataka,12.921142,77.4653,2024-08-27,7:00,7,Tuesday,0,rural,3,0,clear,high,18,high,poor road,fatal,2,2,0,None,0.5
7153,Bangalore,Karnataka,12.918181,77.700297,2025-04-08,13:00,13,Tuesday,0,rural,1,1,clear,high,18,low,overspeeding,minor,2,0,0,None,0.1
7161,Bangalore,Karnataka,13.028222,77.42676,2022-12-24,23:00,23,Saturday,1,rural,2,1,fog,low,27,low,poor road,fatal,2,2,0,None,0.65
7185,Bangalore,Karnataka,13.13759,77.640265,2023-01-12,7:00,7,Thursday,0,urban,6,0,rain,low,15,high,poor road,minor,1,1,0,None,0.65
7201,Bangalore,Karnataka,13.00707,77.747229,2023-02-22,21:00,21,Wednesday,0,highway,2,1,rain,medium,25,low,weather,minor,3,3,0,None,0.25
7211,Bangalore,Karnataka,13.02221,77.670633,2022-11-21,21:00,21,Monday,0,highway,6,0,clear,high,37,high,distraction,minor,3,1,0,None,0.3
7215,Bangalore,Karnataka,12.95485,77.482562,2023-02-28,19:00,19,Tuesday,0,rural,1,1,clear,high,20,high,overspeeding,minor,4,0,1,None,0.45
7244,Bangalore,Karnataka,13.123639,77.571077,2024-04-20,7:00,7,Saturday,1,urban,5,1,clear,high,35,high,poor road,fatal,5,5,0,None,0.5
7250,Bangalore,Karnataka,12.805037,77.524615,2023-05-24,16:00,16,Wednesday,0,urban,1,1,fog,low,39,high,overspeeding,minor,1,1,0,None,0.65
7257,Bangalore,Karnataka,13.124259,77.757976,2024-09-20,20:00,20,Friday,0,rural,6,1,fog,low,39,high,drunk driving,major,5,4,0,None,0.65
7267,Bangalore,Karnataka,12.932327,77.744279,2022-02-23,20:00,20,Wednesday,0,highway,4,0,rain,medium,35,low,drunk driving,minor,3,3,0,None,0.25
7298,Bangalore,Karnataka,12.909508,77.719349,2023-11-04,19:00,19,Saturday,1,rural,3,1,rain,medium,25,low,drunk driving,minor,3,3,1,None,0.4
7299,Bangalore,Karnataka,13.010971,77.587137,2025-03-16,2:00,2,Sunday,1,highway,3,1,rain,low,31,low,overspeeding,minor,5,2,0,None,0.45
7301,Bangalore,Karnataka,13.060071,77.520201,2025-02-03,5:00,5,Monday,0,urban,1,0,fog,low,36,low,weather,minor,2,2,0,None,0.45
7317,Bangalore,Karnataka,12.967838,77.604182,2024-09-16,3:00,3,Monday,0,highway,2,0,clear,high,20,medium,poor road,major,2,2,0,None,0.1
7331,Bangalore,Karnataka,12.99382,77.408423,2024-11-25,11:00,11,Monday,0,rural,3,0,fog,low,28,medium,distraction,minor,2,2,0,None,0.45
7332,Bangalore,Karnataka,12.8912,77.60637,2024-03-25,21:00,21,Monday,0,highway,5,0,fog,low,40,low,overspeeding,minor,5,1,0,Holi,0.55
7337,Bangalore,Karnataka,12.832722,77.687373,2023-03-01,23:00,23,Wednesday,0,highway,5,0,fog,low,33,high,weather,major,5,1,0,None,0.65
7348,Bangalore,Karnataka,13.138696,77.469583,2023-05-09,8:00,8,Tuesday,0,urban,2,0,rain,medium,31,medium,distraction,major,4,2,1,None,0.4
7363,Bangalore,Karnataka,12.997064,77.675564,2024-04-27,16:00,16,Saturday,1,rural,3,1,fog,low,36,medium,distraction,minor,5,5,0,None,0.45
7365,Bangalore,Karnataka,13.143857,77.618262,2023-12-02,23:00,23,Saturday,1,urban,5,1,rain,medium,31,high,drunk driving,minor,5,4,0,None,0.45
7367,Bangalore,Karnataka,13.164228,77.740065,2024-04-14,7:00,7,Sunday,1,highway,5,1,clear,high,26,high,overspeeding,fatal,4,4,0,None,0.5
7371,Bangalore,Karnataka,12.811271,77.730073,2024-11-23,7:00,7,Saturday,1,highway,2,0,fog,low,25,medium,weather,minor,4,2,0,None,0.45
7380,Bangalore,Karnataka,12.887512,77.497096,2025-02-26,17:00,17,Wednesday,0,rural,1,0,fog,low,25,low,drunk driving,major,3,1,1,None,0.6
7381,Bangalore,Karnataka,13.051529,77.798576,2024-04-09,4:00,4,Tuesday,0,highway,2,0,clear,high,15,low,overspeeding,minor,5,5,0,None,0.1
7382,Bangalore,Karnataka,12.869391,77.72679,2022-11-17,18:00,18,Thursday,0,rural,3,1,rain,medium,35,medium,distraction,major,2,2,1,None,0.4
7383,Bangalore,Karnataka,13.081062,77.53675,2024-01-25,15:00,15,Thursday,0,rural,1,0,fog,low,15,low,overspeeding,minor,5,1,0,None,0.45
7387,Bangalore,Karnataka,13.061979,77.528977,2025-01-11,14:00,14,Saturday,1,rural,1,0,clear,high,16,medium,overspeeding,minor,2,2,0,None,0.1
7390,Bangalore,Karnataka,12.973252,77.699881,2022-11-06,14:00,14,Sunday,1,urban,2,1,rain,medium,21,medium,drunk driving,minor,1,1,0,None,0.25
7399,Bangalore,Karnataka,12.80405,77.75573,2022-11-14,8:00,8,Monday,0,urban,6,0,clear,high,30,high,weather,major,4,3,1,None,0.45
7414,Bangalore,Karnataka,13.020297,77.427762,2024-06-05,0:00,0,Wednesday,0,urban,5,1,clear,high,22,high,weather,minor,2,1,0,None,0.3
7419,Bangalore,Karnataka,12.967226,77.453532,2024-02-03,22:00,22,Saturday,1,urban,4,0,rain,medium,21,low,drunk driving,major,5,1,0,None,0.25
7421,Bangalore,Karnataka,13.071297,77.674879,2024-10-01,10:00,10,Tuesday,0,rural,3,0,clear,high,32,low,distraction,major,1,1,1,None,0.25
7431,Bangalore,Karnataka,13.141356,77.559355,2025-02-06,12:00,12,Thursday,0,rural,1,1,clear,high,33,medium,weather,minor,5,4,0,None,0.1
7451,Bangalore,Karnataka,12.842432,77.532249,2023-08-10,22:00,22,Thursday,0,highway,3,0,clear,high,26,medium,distraction,minor,1,0,0,None,0.1
7467,Bangalore,Karnataka,13.177256,77.679477,2023-05-18,23:00,23,Thursday,0,highway,3,1,fog,low,15,medium,overspeeding,minor,5,5,0,None,0.45
7469,Bangalore,Karnataka,13.039741,77.684108,2024-11-04,11:00,11,Monday,0,highway,2,0,fog,low,34,medium,weather,minor,2,1,0,None,0.45
7471,Bangalore,Karnataka,13.051653,77.469846,2023-04-21,4:00,4,Friday,0,urban,4,0,fog,low,35,low,weather,minor,5,5,0,None,0.45
7479,Bangalore,Karnataka,12.935947,77.634153,2024-11-18,5:00,5,Monday,0,rural,5,0,fog,low,17,medium,overspeeding,fatal,3,3,0,None,0.65
7494,Bangalore,Karnataka,12.803028,77.735954,2022-03-01,2:00,2,Tuesday,0,rural,4,0,rain,low,31,low,overspeeding,minor,5,3,0,None,0.45
7498,Bangalore,Karnataka,13.16526,77.416901,2023-01-31,6:00,6,Tuesday,0,highway,1,1,clear,high,27,medium,weather,major,3,0,0,None,0.1
7518,Bangalore,Karnataka,13.02565,77.560808,2022-11-13,16:00,16,Sunday,1,highway,1,1,clear,high,38,high,overspeeding,major,4,4,0,None,0.3
7525,Bangalore,Karnataka,12.911831,77.445715,2022-04-09,1:00,1,Saturday,1,rural,5,1,fog,low,26,high,poor road,major,5,0,0,None,0.65
7526,Bangalore,Karnataka,13.122717,77.743378,2024-04-21,21:00,21,Sunday,1,highway,2,0,clear,high,21,medium,drunk driving,minor,3,2,0,None,0.1
7529,Bangalore,Karnataka,12.990932,77.455311,2024-05-16,7:00,7,Thursday,0,urban,4,1,clear,high,23,low,overspeeding,fatal,4,4,0,None,0.3
7538,Bangalore,Karnataka,12.829481,77.572145,2023-09-30,20:00,20,Saturday,1,rural,2,1,rain,medium,23,medium,drunk driving,minor,3,3,0,None,0.25
7549,Bangalore,Karnataka,12.910044,77.54206,2022-01-04,19:00,19,Tuesday,0,urban,2,1,fog,low,24,medium,distraction,fatal,2,2,1,None,0.8
7562,Bangalore,Karnataka,12.935355,77.483652,2024-09-19,7:00,7,Thursday,0,highway,2,0,fog,low,39,high,overspeeding,minor,3,1,0,None,0.65
7570,Bangalore,Karnataka,13.068004,77.781307,2023-01-09,10:00,10,Monday,0,highway,3,0,clear,high,31,high,poor road,fatal,1,1,1,None,0.65
7574,Bangalore,Karnataka,13.190682,77.605363,2024-08-30,9:00,9,Friday,0,highway,4,1,fog,low,16,medium,poor road,minor,2,0,1,None,0.6
7579,Bangalore,Karnataka,12.860313,77.562874,2022-07-14,20:00,20,Thursday,0,rural,4,0,fog,low,35,low,drunk driving,minor,1,1,0,None,0.45
7589,Bangalore,Karnataka,12.929567,77.599919,2023-07-09,9:00,9,Sunday,1,rural,4,1,clear,high,25,medium,distraction,minor,3,0,1,None,0.25
7591,Bangalore,Karnataka,13.120165,77.686544,2025-03-27,7:00,7,Thursday,0,urban,6,0,rain,medium,32,low,poor road,major,5,3,0,None,0.25
7604,Bangalore,Karnataka,13.177289,77.715085,2023-09-06,21:00,21,Wednesday,0,rural,6,0,fog,low,32,medium,weather,fatal,3,3,0,None,0.65
7637,Bangalore,Karnataka,13.169888,77.697046,2024-02-21,21:00,21,Wednesday,0,urban,1,0,rain,medium,18,medium,overspeeding,fatal,4,4,0,None,0.45
7644,Bangalore,Karnataka,13.032628,77.549769,2024-10-19,12:00,12,Saturday,1,urban,6,1,clear,high,23,medium,weather,major,2,0,0,None,0.1
7646,Bangalore,Karnataka,13.106556,77.662783,2024-10-09,16:00,16,Wednesday,0,rural,6,1,fog,low,19,high,drunk driving,major,5,4,0,None,0.65
7662,Bangalore,Karnataka,13.120335,77.542765,2023-01-20,17:00,17,Friday,0,urban,5,0,rain,low,25,medium,distraction,minor,1,0,1,None,0.6
7667,Bangalore,Karnataka,13.108723,77.741626,2023-03-25,14:00,14,Saturday,1,urban,5,0,fog,low,21,low,drunk driving,minor,3,3,0,None,0.45
7671,Bangalore,Karnataka,12.942946,77.634673,2024-01-03,21:00,21,Wednesday,0,urban,1,1,fog,low,37,high,weather,major,3,2,0,None,0.65
7675,Bangalore,Karnataka,12.833881,77.534512,2022-08-27,3:00,3,Saturday,1,rural,1,0,fog,low,19,low,drunk driving,fatal,2,2,0,None,0.65
7690,Bangalore,Karnataka,12.974044,77.639208,2022-01-31,2:00,2,Monday,0,urban,2,1,clear,high,22,high,weather,minor,5,2,0,None,0.3
7709,Bangalore,Karnataka,12.979437,77.584127,2023-08-21,17:00,17,Monday,0,rural,5,0,fog,low,39,medium,weather,major,5,4,1,None,0.6
7712,Bangalore,Karnataka,13.106437,77.452273,2022-12-30,0:00,0,Friday,0,highway,6,0,rain,low,22,low,overspeeding,minor,2,0,0,None,0.45
7713,Bangalore,Karnataka,12.935501,77.776475,2023-09-08,19:00,19,Friday,0,rural,6,1,clear,high,38,medium,weather,minor,5,3,1,None,0.25
7718,Bangalore,Karnataka,13.052163,77.714219,2023-02-20,14:00,14,Monday,0,rural,4,0,fog,low,38,medium,poor road,minor,2,2,0,None,0.45
7733,Bangalore,Karnataka,12.888439,77.439048,2023-10-02,13:00,13,Monday,0,highway,3,0,fog,low,15,low,distraction,major,3,0,0,None,0.45
7744,Bangalore,Karnataka,12.898302,77.615497,2023-10-14,5:00,5,Saturday,1,urban,2,1,fog,low,23,medium,distraction,minor,3,0,0,None,0.45
7747,Bangalore,Karnataka,12.957997,77.450369,2022-07-19,21:00,21,Tuesday,0,rural,2,0,rain,low,29,medium,distraction,minor,2,2,0,None,0.45
7767,Bangalore,Karnataka,13.024228,77.713702,2022-12-05,15:00,15,Monday,0,highway,6,1,fog,low,28,medium,drunk driving,minor,2,2,0,None,0.45
7769,Bangalore,Karnataka,13.139692,77.783499,2024-02-21,7:00,7,Wednesday,0,urban,4,1,clear,high,23,low,poor road,major,2,2,0,None,0.1
7772,Bangalore,Karnataka,13.012907,77.550983,2022-04-28,8:00,8,Thursday,0,urban,3,0,rain,low,24,low,weather,major,4,4,1,None,0.6
7776,Bangalore,Karnataka,12.92425,77.724942,2023-03-01,9:00,9,Wednesday,0,rural,2,0,fog,low,21,low,overspeeding,minor,4,1,1,None,0.6
7784,Bangalore,Karnataka,12.970011,77.404328,2023-06-03,7:00,7,Saturday,1,urban,5,0,rain,low,39,medium,drunk driving,minor,1,1,0,None,0.45
7785,Bangalore,Karnataka,13.079428,77.495625,2024-10-30,10:00,10,Wednesday,0,rural,4,1,clear,high,25,high,distraction,major,5,1,1,None,0.45
7802,Bangalore,Karnataka,13.146052,77.575644,2023-07-24,1:00,1,Monday,0,urban,5,1,rain,low,30,medium,drunk driving,major,5,4,0,None,0.45
